# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 30 18:42:55 2024
#
# User preference: *
#
# CONSTRAINT:  order by tfopwg_disp asc
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
#
toi,tid,tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
4634.01,17150865,PC,64.6449780,19.1790390,10.7250000,-2.5690000,2460232.4127650,0.8706763,1.0070000,1861.0000000,6.5213300,1486.3400000,1729.0000000,12.5065000,568.7540000,6121.0000000,4.1657300,1.4700000
4637.01,306485267,PC,33.2648200,19.4026670,47.9180000,-14.5210000,2459451.6130000,14.3540583,2.5122529,1053.0719668,2.8052104,38.4877433,635.2583194,10.3991000,112.1470000,5142.4800000,4.5029100,0.8646500
4638.01,58824746,PC,12.8206630,12.7879860,5.3400000,-13.3090000,2459449.3535630,10.2829583,3.5348916,865.1246457,2.7186716,87.4018996,779.8300521,10.7434000,168.2480000,5700.0000000,4.5413100,0.8945630
4639.01,91251292,PC,27.3145460,21.7034910,17.1060000,-23.8890000,2459451.0900610,3.9901801,2.9093773,731.0934766,2.8830487,502.4242864,1207.5007402,10.6710000,205.7370000,6153.0000000,4.4833500,1.0267200
4640.01,337216118,PC,38.2053190,10.0724660,36.3630000,-33.0430000,2459447.7551260,2.6857229,2.2391182,632.8097747,2.8622325,854.2741042,1378.8564659,11.0771000,245.0890000,5978.0000000,4.4230100,1.0671500
4641.01,436873727,PC,42.5582020,25.3335330,61.5640000,-19.8880000,2460239.9086860,22.0933922,5.4095076,2633.6009111,9.7603293,192.5802083,950.1073168,7.1323000,86.3501000,6798.4000000,4.1100000,1.7544900
4642.01,336961891,PC,30.8846610,6.8158700,92.1620000,-122.0450000,2459449.1295540,3.6022377,1.0325520,2229.9856882,1.1671855,7.9279121,427.9661854,11.9847000,23.6510000,3266.0000000,4.9971600,0.2420910
4643.01,270355392,PC,32.2179660,4.3069280,-19.5260000,119.0940000,2459451.7004180,5.0256438,1.8392965,655.4111852,1.3665491,23.1771538,559.6091095,10.6127000,40.1036000,3782.0000000,4.7216700,0.5180210
4643.02,270355392,PC,32.2179660,4.3069280,-19.5260000,119.0940000,2458415.8561480,10.7386931,1.3373776,772.0079840,1.4463549,8.4213258,434.4750747,10.6127000,40.1036000,3782.0000000,4.7216700,0.5180210
4644.01,387423096,PC,41.7288900,10.0259750,-25.5520000,-31.7680000,2459524.0909450,0.3181853,0.7620000,480.0000000,1.7822800,1654.4300000,1776.0000000,11.0505000,88.7751000,4242.2300000,4.5065000,0.7500000
4645.01,46698351,PC,230.7105900,-59.8353750,-5.2060000,-3.4840000,2459382.7744360,5.0872671,8.3740000,4800.0000000,20.8718000,11288.2000000,2871.0000000,10.2381000,709.4530000,8972.0000000,3.8300000,3.0200000
4646.01,286696849,PC,72.7996070,50.0979260,40.6030000,-30.8960000,2459915.9721550,8.9299483,3.2002668,26516.4016202,12.6566078,36.0859625,625.1069435,12.2257000,169.6370000,4379.0000000,4.4900000,0.7775860
4647.01,303204165,PC,5.2460660,12.3240030,21.8930000,31.3440000,2460228.9919530,8.8342989,3.0780000,743.0000000,2.3615900,123.9020000,929.0000000,9.5905500,117.4110000,5991.0000000,4.5088600,0.9700000
4647.02,303204165,PC,5.2460660,12.3240030,21.8930000,31.3440000,2460226.2560470,11.0698854,2.6810000,574.0000000,2.0277600,54.5902000,757.0000000,9.5905500,117.4110000,5991.0000000,4.5088600,0.9700000
4649.01,404713783,PC,29.9565270,16.3466940,51.8690000,-6.3660000,2460233.6870260,15.0758735,3.5020000,645.0000000,2.4194200,48.6781000,735.0000000,10.1448000,148.2520000,5744.7100000,4.4402600,1.0100000
4650.01,60646268,PC,334.3284470,-32.8612910,33.5510000,26.1900000,2459084.5361020,2.6672418,2.8580000,11150.0000000,8.5917000,307.8670000,1166.0000000,13.4920000,314.5960000,4432.0000000,4.5000000,0.7700000
4651.01,147302550,PC,325.0994780,-46.2966280,-2.4410000,3.3640000,2459071.9601950,11.1878978,2.4570000,8190.0000000,10.1018000,36.1679000,683.0000000,13.3592000,686.1480000,5721.0000000,4.3900000,1.0700000
4652.01,139877968,PC,326.3411740,-48.1338050,50.2450000,-15.6820000,2459078.3304460,18.6224802,4.0880000,9890.0000000,12.7590000,84.0311000,843.0000000,12.1679000,356.0610000,5654.5000000,4.4400000,0.9900000
4653.01,238854767,PC,342.7553940,-71.7418960,-12.9350000,7.4040000,2459080.3759560,16.3764188,4.7750000,1230.0000000,4.2335500,115.3740000,913.0000000,11.3326000,376.5900000,6397.0000000,4.3600000,1.2400000
4654.01,99648579,PC,321.3944060,-21.7984100,-10.2460000,-6.8260000,2459084.0906320,10.6936683,2.4110000,10680.0000000,12.2512000,37.2400000,688.0000000,13.2157000,695.4820000,5820.0000000,4.3400000,1.1400000
4655.01,209310912,PC,337.1715550,-23.9357630,12.9920000,-16.0150000,2459085.4629810,3.6749802,1.7430000,23820.0000000,11.7140000,92.6245000,864.0000000,13.4227000,382.8370000,5134.0000000,4.6600000,0.7200000
4656.01,120523488,PC,2.9110290,-38.0102670,2.0050000,-8.4350000,2459110.7951720,3.4392210,1.6930000,5050.0000000,6.2369000,117.2430000,916.0000000,13.3652000,443.7690000,5053.0000000,4.4800000,0.8700000
4657.01,434110695,PC,355.0184790,-15.9463460,3.9300000,-3.3680000,2459104.0983000,8.1129531,0.9760000,2510.0000000,9.8211500,70.3075000,806.0000000,11.5471000,433.8170000,6200.0000000,4.2500000,1.3500000
4658.01,224279091,PC,355.5354800,-39.0610860,51.9360000,-67.7280000,2459103.8319340,6.0142432,2.2620000,1210.0000000,2.9667600,103.1110000,887.0000000,11.5047000,222.4700000,5575.0000000,4.5800000,0.8500000
4659.01,178215634,PC,58.8142370,-20.3127100,-5.3220000,-6.2970000,2459167.8583580,1.0451165,0.7940000,1010.0000000,6.1309100,1195.1100000,1638.0000000,10.9774000,329.1900000,5921.2000000,4.1100000,1.5200000
4660.01,435259601,PC,51.9997850,12.5234150,-2.8950000,-27.4590000,2459523.0627410,1.5090806,1.7960000,26050.0000000,14.3177000,365.7190000,1218.0000000,13.2616000,257.3460000,4674.0000000,4.4600000,0.8400000
4661.01,441135051,PC,40.5201730,-17.5017300,28.2000000,-42.0500000,2459156.8545690,8.8085782,1.9200000,9550.0000000,,,,11.8580000,179.1250000,,,
4662.01,166778944,PC,57.5160310,-31.0940250,26.5880000,36.8940000,2459165.0078540,4.7034187,1.9370000,1390.0000000,2.5806500,50.1040000,741.0000000,11.4031000,111.0470000,4481.0000000,4.6000000,0.6900000
4663.01,237358490,PC,61.0832540,-49.1235310,26.4140000,24.1530000,2459159.6195180,5.2916448,2.6450000,17870.0000000,10.1289000,51.2343000,745.0000000,13.0006000,230.3000000,4397.1000000,4.5600000,0.7500000
4664.01,299551666,PC,54.6652400,4.9214300,-2.3910000,-10.0850000,2459165.0863700,3.0002713,3.5190000,8490.0000000,12.4821000,1054.2200000,1587.0000000,12.7285000,606.4040000,5902.3000000,4.2700000,1.2600000
4665.01,165201455,PC,56.3003990,-41.3098380,3.9310000,-1.6300000,2459165.0674310,3.6831574,4.4300000,6190.0000000,12.4845000,1500.6600000,1733.0000000,13.2467000,1196.8300000,6304.0000000,4.0900000,1.6600000
4666.01,165202476,PC,56.2898860,-39.0631800,4.1080000,-22.0980000,2459168.4763680,2.9093856,2.0750000,45160.0000000,12.8688000,46.9920000,729.0000000,13.3272000,154.7490000,3666.0000000,4.6600000,0.5900000
4667.01,422884521,PC,37.2439800,1.3094740,18.1480000,1.3310000,2459165.8197870,17.9450925,1.6730000,16550.0000000,13.3791000,5.5686000,427.0000000,13.4130000,652.1290000,5681.0000000,4.4400000,1.0100000
4668.01,142938659,PC,52.6473530,-35.2037150,35.8230000,-4.5140000,2459169.2994110,1.0049552,0.9200000,8600.0000000,5.1913700,63.8249000,787.0000000,13.8371000,106.1880000,3210.0000000,4.8100000,0.4200000
4670.01,404506270,PC,61.6658020,-39.4446100,-22.1790000,-43.1970000,2459150.6175650,15.5014296,1.6630000,90070.0000000,10.8287000,0.6917970,254.0000000,14.8743000,,3382.0000000,4.8700000,0.3600000
4671.01,439873430,PC,43.6956220,-4.8630040,50.5110000,3.0540000,2459167.0960770,17.1470323,3.8950000,2310.0000000,5.3717300,46.4785000,727.0000000,11.6733000,325.2570000,5689.0000000,4.3400000,1.1300000
4672.01,332911893,PC,35.2157610,-1.8260420,8.6250000,1.8570000,2459168.7706330,6.6132132,5.6460000,10010.0000000,15.5423000,619.4040000,1389.0000000,11.8795000,559.2430000,6110.0000000,4.1000000,1.5800000
4673.01,118573065,PC,53.2965740,-8.2584280,4.9200000,-17.6420000,2459164.6461670,4.8667353,0.7280000,6370.0000000,16.8337000,35.4585000,679.0000000,12.9735000,480.3400000,5383.0000000,4.3800000,1.0300000
4674.01,89062142,PC,54.4570280,-24.6126280,10.5180000,-5.7650000,2459161.8839030,4.2430633,3.5820000,7270.0000000,12.9650000,459.1640000,1289.0000000,13.1662000,860.9700000,5595.0000000,4.0700000,1.5300000
4675.01,279095914,PC,50.5427880,-4.1116730,-6.7650000,-22.5160000,2459165.5261500,3.5779775,1.7950000,830.0000000,2.1512400,54.0709000,755.0000000,11.0418000,61.6290000,3991.0000000,4.6700000,0.6100000
4676.01,219225319,PC,62.7242500,-49.3832010,10.0640000,9.3830000,2459163.0825040,13.2919660,2.4800000,7360.0000000,8.6563300,30.0086000,652.0000000,13.2172000,428.8600000,5042.0000000,4.4500000,0.9000000
4677.01,100974694,PC,54.3715680,-43.7045100,5.9300000,-12.4310000,2459166.4405180,4.0589926,0.7890000,2440.0000000,5.8496200,28.0120000,640.0000000,12.4969000,408.6110000,5556.0000000,4.4400000,0.9900000
4678.01,206717400,PC,55.0017110,-14.0689760,-1.3250000,-4.9520000,2459168.2532880,4.7743169,2.9680000,10690.0000000,12.3583000,239.8660000,1096.0000000,13.0862000,614.0980000,5549.0000000,4.2900000,1.1800000
4679.01,283605976,PC,61.8999440,11.5175440,32.0000000,-23.6080000,2460211.2234110,6.8170909,4.3925840,2977.5740385,7.4200144,297.4095784,1059.1524799,11.7948000,320.5020000,4955.0000000,,1.2571700
4680.01,31258738,PC,82.1570340,-27.0316880,4.8560000,12.2140000,2459173.5049740,17.4314043,4.0600000,8180.0000000,9.8169000,43.2591000,714.0000000,13.1744000,671.4130000,5923.0000000,4.4000000,1.0800000
4681.01,248689510,PC,68.1437940,-4.7854460,0.0780000,-15.6890000,2459194.8802190,3.0421828,2.6280000,20390.0000000,14.5498000,414.5350000,1257.0000000,13.3206000,567.8790000,5582.5000000,4.4300000,1.0000000
4684.01,399757537,PC,73.5834550,7.7753950,-1.9930000,-2.3950000,2459194.2485430,6.4879123,1.6480000,7260.0000000,16.7425000,92.2897000,863.0000000,12.8181000,1077.6500000,6782.0000000,4.1300000,1.7300000
4685.01,431693152,PC,74.2368630,2.6623200,20.8050000,-11.5630000,2459188.9864100,7.0308254,3.1980000,1560.0000000,3.6149500,149.2020000,973.0000000,11.6829000,249.7960000,5516.0000000,4.5100000,0.9000000
4686.01,316875094,PC,74.2547880,-15.1034800,13.6520000,3.3300000,2459190.9577760,7.9461192,2.3390000,8750.0000000,13.6973000,49.6833000,739.0000000,13.3720000,751.6920000,5416.0000000,4.1300000,1.3800000
4687.01,302759417,PC,82.8235300,14.3143670,-2.9190000,-0.3490000,2459548.9275370,3.3133580,3.0140000,6230.0000000,14.6999000,817.2420000,1489.0000000,13.3354000,977.3740000,6209.0000000,3.9700000,1.8700000
4688.01,245793479,PC,67.1577590,14.5332910,-6.6370000,-6.2860000,2459512.4298580,7.7688831,1.3530000,7970.0000000,11.4556000,40.9939000,704.0000000,12.5870000,435.0880000,5851.0000000,4.3500000,1.1400000
4689.01,396935099,PC,63.4960600,2.7622960,,,2459198.9708460,2.4337374,1.8350000,12540.0000000,8.6779600,116.8860000,916.0000000,12.5200000,,4294.3000000,,0.7400000
4691.01,200321577,PC,76.3202430,-44.6549770,5.7870000,1.8930000,2459185.2137460,8.5725884,4.4950000,4880.0000000,10.4135000,222.6070000,1076.0000000,13.3640000,994.0500000,5807.0000000,4.1100000,1.5000000
4692.01,153723304,PC,66.0700440,-47.1116860,-0.8310000,-0.9520000,2459198.5410530,4.0519584,0.6660000,5310.0000000,10.7206000,24.4556000,619.0000000,13.2815000,574.4380000,5147.0000000,4.2800000,1.1200000
4694.01,50745119,PC,83.0004920,-2.4176320,3.4380000,-2.6120000,2459193.6983710,5.6293180,1.8470000,8030.0000000,14.4974000,86.4308000,849.0000000,13.5249000,759.7940000,5885.0000000,4.1000000,1.5300000
4695.01,139550876,PC,64.1970370,-21.6101350,-10.7670000,-65.8970000,2459155.0408900,35.7861915,2.9240000,20160.0000000,13.2073000,8.6903500,478.0000000,12.4332000,358.0570000,5755.0000000,4.5900000,0.8500000
4696.01,243011228,PC,60.5859870,12.4142790,7.2820000,1.4950000,2459521.2109560,4.1249095,3.0250000,5480.0000000,10.7709000,453.6430000,1285.0000000,13.3233000,759.8670000,6007.5000000,4.1600000,1.4400000
4697.01,250189842,PC,64.8472900,-4.5478850,4.0200000,-1.7400000,2459195.4737180,5.0274739,6.2290000,4070.0000000,13.8852000,861.2730000,1509.0000000,13.5473000,1206.4400000,5178.0000000,,2.1200000
4698.01,411781649,PC,78.6733550,14.4473520,9.8350000,-19.7580000,2459191.5797130,4.2333233,2.3250000,10850.0000000,12.5093000,217.9290000,1070.0000000,13.5306000,624.4950000,5696.0000000,4.3300000,1.1400000
4699.01,34395020,PC,82.3039600,-10.3286960,6.7300000,19.1610000,2459186.7075880,10.1766089,4.4740000,7980.0000000,11.0026000,154.3510000,981.0000000,13.2669000,621.6130000,5452.0000000,4.2600000,1.1900000
4700.01,468911753,PC,62.7204770,8.4241550,,,2459197.3154090,2.2964514,1.7340000,3430.0000000,,150.0960000,975.0000000,13.8159000,,4391.0000000,,
4701.01,9344899,PC,72.7939340,-8.4473200,9.4410000,4.2040000,2459197.9815610,8.5821795,3.8350000,6790.0000000,9.3043900,149.8610000,974.0000000,12.7350000,532.2280000,5818.0000000,4.3800000,1.1000000
4702.01,248690688,PC,68.2193080,-3.7374680,0.3540000,-6.6670000,2459194.1347830,3.1217020,3.3230000,12650.0000000,14.8115000,842.6480000,1500.0000000,12.2469000,521.2600000,5944.0000000,4.2500000,1.2900000
4703.01,293514367,PC,76.5800830,13.7722070,1.9860000,-8.6420000,2459517.1088820,5.1155806,3.0420000,6250.0000000,13.6976000,366.9020000,1219.0000000,13.1052000,934.7430000,6349.0000000,4.0700000,1.7100000
4705.01,436637677,PC,72.1649430,12.9552500,-11.2990000,-3.5520000,2459519.1265580,11.9140328,5.0760000,3050.0000000,9.8905900,194.3960000,1040.0000000,11.4616000,454.7970000,5359.0000000,4.0800000,1.7700000
4706.01,37117064,PC,90.4882850,-29.1364230,25.3700000,-27.0100000,2458483.1146460,735.9823630,5.2890000,9100.0000000,12.5410000,0.0728708,,11.4558000,217.6270000,5309.0000000,4.4100000,1.0100000
4707.01,322825139,PC,101.2440480,-14.5466640,-5.1920000,9.4090000,2459226.6907090,0.4709937,0.3360000,1900.0000000,14.5973000,2761.8700000,2019.0000000,12.2096000,688.2030000,6719.0000000,4.2600000,1.4700000
4708.01,232194097,PC,91.4733230,0.3572560,0.2580000,-4.4800000,2459223.2481350,3.3560085,3.3540000,10850.0000000,15.1419000,1635.6000000,1771.0000000,13.4142000,708.3470000,5906.0000000,4.2600000,1.2700000
4709.01,317328621,PC,87.4904930,-12.8352120,2.0780000,-0.9310000,2459220.5129290,6.2397532,3.2090000,11490.0000000,7.8959400,587.6580000,1371.0000000,12.8771000,,5956.9000000,,0.5000000
4710.01,144486060,PC,84.1667050,-38.5191280,7.6760000,-6.4910000,2459226.5268820,1.4798437,2.7020000,3090.0000000,8.3727200,2205.4300000,1909.0000000,12.8983000,713.6620000,5475.0000000,4.0700000,1.5000000
4711.01,177718896,PC,107.3116210,-11.0632610,1.7090000,-2.2030000,2459221.3489140,3.7081082,6.5400000,1490.0000000,13.6266000,1874.5800000,1833.0000000,12.6127000,1162.1600000,5337.0000000,,3.5600000
4712.01,317089770,PC,86.4211130,-12.1283850,-5.1390000,-4.1470000,2459221.8404960,8.8720052,3.5920000,4370.0000000,8.7689800,117.0130000,916.0000000,12.4505000,494.5430000,5626.0000000,4.2000000,1.3100000
4714.01,251111783,PC,94.9369660,-5.7191950,2.4970000,-1.3250000,2459219.5621260,7.9144674,3.1140000,20760.0000000,14.5746000,80.2209000,833.0000000,13.2837000,517.6110000,5431.0000000,4.4200000,1.0000000
4716.01,268689126,PC,105.2433400,-2.2591450,-0.4310000,-1.8910000,2459218.3980960,5.2376102,6.5180000,3830.0000000,16.2444000,3686.5900000,2170.0000000,12.9871000,2046.7900000,7666.0000000,3.8700000,2.5900000
4717.01,269190305,PC,105.7374140,-0.8033400,0.3080000,-0.8770000,2459219.3298570,4.1583367,3.0430000,9610.0000000,16.0152000,1509.9000000,1736.0000000,13.1870000,1422.7300000,8131.7000000,4.3500000,1.5500000
4718.01,234958949,PC,98.6906450,4.3958710,-2.8940000,-1.1360000,2459220.3987990,5.1409029,2.2650000,5830.0000000,8.2980300,207.4450000,1057.0000000,12.6581000,563.1230000,6282.4000000,4.4700000,1.0700000
4719.01,306363166,PC,91.0944560,-16.3402580,-10.0510000,16.6810000,2459201.7458740,14.3953055,2.8700000,17315.0000000,11.6150000,23.3681000,612.0000000,12.4967000,239.1040000,4850.0000000,4.5600000,0.7700000
4720.01,124322274,PC,104.1824270,-7.8244280,-4.1630000,2.1500000,2459225.6071830,3.7810832,3.0690000,8030.0000000,15.3456000,702.2780000,1434.0000000,13.3224000,1113.9600000,6364.0000000,4.1400000,1.5900000
4721.01,229210014,PC,92.3257700,11.4114880,8.3180000,-20.3730000,2459223.1276940,4.0086493,2.3840000,6480.0000000,7.4388400,120.6070000,,12.8219000,285.8850000,4779.0000000,,0.7700000
4722.01,142530031,PC,103.3298390,-12.5039130,4.2050000,-13.8230000,2459219.5006610,10.8910909,3.9920000,4350.0000000,10.6208000,177.1790000,1016.0000000,12.9256000,942.2140000,6619.0000000,4.1700000,1.6100000
4723.01,322824542,PC,101.2278190,-14.2900380,-0.5050000,-4.4430000,2459226.3612860,3.6590997,2.9550000,8630.0000000,14.6976000,814.2390000,1488.0000000,13.0796000,982.9310000,6624.0000000,4.1800000,1.5800000
4724.01,119638424,PC,100.9073250,-10.5841420,-3.0750000,11.6050000,2459221.3115240,3.5723590,2.7310000,1300.0000000,3.4370900,495.5750000,1314.0000000,11.2567000,225.2290000,5730.0000000,4.5200000,0.9200000
4725.01,26587613,PC,108.0088940,15.3489090,-5.7530000,-6.8220000,2459546.9951300,2.0763072,1.2230000,16220.0000000,12.6426000,243.6930000,1100.0000000,12.2651000,367.0450000,5805.0000000,4.5000000,0.9500000
4726.01,409009431,PC,92.7298190,-13.1669150,-1.5400000,-18.6990000,2459223.1532690,4.2971136,2.7750000,26010.0000000,14.1426000,166.2200000,1000.0000000,12.1022000,250.8700000,5203.0000000,4.5300000,0.8500000
4727.01,39824732,PC,90.2729050,-2.2878970,8.6720000,-0.3400000,2459214.0553710,7.1516530,1.1930000,11740.0000000,22.4773000,44.7310000,720.0000000,12.7858000,467.4920000,5635.0000000,4.3200000,1.1400000
4728.01,270716565,PC,104.8567240,9.3775910,9.1850000,-28.0560000,2459223.9512670,6.0879495,1.6390000,26720.0000000,12.8134000,12.8029000,526.0000000,13.2415000,196.0160000,3971.0000000,4.6000000,0.6600000
4729.01,52738649,PC,99.1314370,-2.1376490,0.1360000,-14.9450000,2459220.2067790,6.9279673,1.8680000,6830.0000000,9.5503900,70.2310000,806.0000000,12.5934000,464.9490000,5950.0000000,4.4400000,1.0400000
4730.01,97866515,PC,90.6209260,16.4994600,-4.1560000,-10.2920000,2459545.3144240,4.0681112,3.2840000,2150.0000000,9.7558400,4517.2800000,2283.0000000,11.5548000,572.0790000,7070.0000000,4.1300000,1.7800000
4731.01,438368981,PC,97.1472600,14.9403850,,,2459548.3758650,1.4553693,1.2360000,9810.0000000,13.4308000,1295.3800000,1671.0000000,11.8010000,,6344.5000000,,1.2500000
4732.01,78489364,PC,102.6751300,-18.3848550,-0.8440000,3.1540000,2459225.1574560,1.8911553,1.0850000,14530.0000000,21.7999000,538.4800000,1342.0000000,13.1802000,570.8370000,5711.0000000,4.4400000,1.0100000
4733.01,438149332,PC,96.0005890,14.0129210,-1.9030000,-2.8250000,2459544.5848300,5.3054422,3.7850000,18200.0000000,17.4742000,510.6470000,1324.0000000,13.0454000,796.7760000,6473.0000000,4.3500000,1.2700000
4734.01,97714451,PC,90.3581220,12.5478830,-1.6410000,-5.1780000,2459541.8752500,6.2356356,5.5440000,2470.0000000,9.0269800,633.3440000,1397.0000000,11.9039000,563.0680000,5854.0000000,3.9700000,1.7600000
4735.01,280292434,PC,100.8995600,-5.5519330,-26.1230000,-29.6340000,2459221.1095390,3.5410530,2.0310000,21620.0000000,,,,12.9220000,,,,
4736.01,265619984,PC,94.8094550,0.6516640,4.0230000,-8.0870000,2459222.7924590,2.8564778,4.6780000,5320.0000000,21.5886000,8379.1900000,2665.0000000,13.4148000,914.6060000,5777.0000000,4.0200000,1.6500000
4737.01,142532090,PC,103.4105080,-13.4363840,11.2980000,-20.7180000,2459222.4018320,9.3202467,4.9630000,2200.0000000,7.8768000,250.4740000,1108.0000000,11.9920000,580.1990000,5916.0000000,4.0200000,1.6700000
4739.01,281716779,PC,102.5057000,-5.2020630,-3.1000000,3.3000000,2459223.2009360,8.1703609,3.3650000,9410.0000000,22.3829000,1223.7400000,,10.5293000,626.2170000,8190.0000000,4.4380000,2.1000000
4740.01,72097808,PC,92.3733950,-6.0615240,,,2459226.1540860,5.7728793,3.8830000,6900.0000000,,,,11.5720000,633.0360000,,,
4741.01,291198795,PC,105.4185710,2.1891500,-4.4810000,5.8290000,2459223.6779380,2.4849639,2.9770000,6830.0000000,14.0194000,1421.2100000,1710.0000000,12.6648000,772.4030000,6252.0000000,4.1100000,1.6000000
4742.01,237637903,PC,103.5265090,5.4760300,-3.3450000,-3.4880000,2459226.7610130,4.1034672,2.9180000,6920.0000000,10.5038000,689.7850000,1427.0000000,12.9065000,803.7560000,6753.0000000,4.3900000,1.2700000
4743.01,23725901,PC,108.7464890,-0.2429340,-1.3180000,-0.2980000,2459217.2102830,6.2185453,3.1220000,7840.0000000,19.4459000,798.2260000,1480.0000000,13.0802000,1882.3700000,7968.0000000,4.0600000,2.1400000
4744.01,293931909,PC,95.8155600,4.8964070,2.1780000,-0.1220000,2459220.2960880,4.8013522,4.6440000,4690.0000000,14.2355000,1151.3900000,1622.0000000,12.7323000,999.2970000,6399.9000000,3.9000000,2.1100000
4745.01,269278156,PC,104.7383120,7.9446150,-0.4870000,-0.4560000,2459220.3729650,4.4139350,2.6040000,10370.0000000,13.3105000,293.4370000,1153.0000000,13.1524000,898.3860000,5972.0000000,,1.2800000
4746.01,160180298,PC,79.1297170,-41.4474160,52.8760000,43.4290000,2459213.1852980,7.5395871,2.4400000,2920.0000000,4.3933400,55.2646000,759.0000000,11.9046000,218.7050000,5223.0000000,4.6000000,0.7800000
4747.01,235078021,PC,86.4276650,-45.0292290,9.3990000,59.1560000,2459222.4869060,5.2192426,2.4500000,1500.0000000,3.8343000,190.7950000,1035.0000000,11.8128000,304.6150000,5688.0000000,4.4500000,0.9900000
4748.01,59770954,PC,100.9332130,13.5992140,-0.9350000,-5.1690000,2459544.1354310,4.1018859,3.5760000,10690.0000000,13.8992000,759.1810000,1462.0000000,13.3212000,883.9310000,6327.7000000,4.3000000,1.3100000
4749.01,153412485,PC,93.1281410,6.2451590,-0.3970000,-5.6930000,2459226.6936050,1.3832999,2.7740000,9020.0000000,16.4864000,10840.4000000,2842.0000000,13.4835000,692.6360000,5786.0000000,4.3300000,1.1600000
475.01,100608026,PC,86.7483290,-32.5325430,61.4630000,127.1490000,2458442.4865550,8.2617663,2.5663307,1418.3308985,2.3414536,18.8227716,531.2398464,10.8835000,58.7502000,4105.0000000,4.6001500,0.6194000
4750.01,317189702,PC,87.0741740,-15.1994970,-0.8600000,-0.6190000,2459222.7775630,3.2141617,1.6180000,3370.0000000,11.8959000,462.1460000,1291.0000000,11.6252000,670.7020000,7137.0000000,4.1700000,1.7200000
4751.01,291580615,PC,105.8420990,1.6812220,0.4000000,-0.7000000,2459227.3416390,3.6014534,3.7470000,10790.0000000,,,,12.0970000,773.9450000,,,
4752.01,237700098,PC,103.8327040,1.1053000,11.1600000,-3.8770000,2459218.9349350,5.0467874,4.5160000,7190.0000000,9.9097000,995.5850000,1564.0000000,13.3596000,746.9860000,6252.0000000,4.4500000,1.0800000
4753.01,306604742,PC,97.6173330,14.0583230,-4.8320000,-3.6950000,2459541.7127220,5.3970484,6.1940000,2800.0000000,11.7601000,1200.6100000,1639.0000000,12.4037000,835.6450000,5996.0000000,3.7800000,2.2400000
4754.01,61344769,PC,99.4760850,-14.0407440,-2.4500000,3.9740000,2459226.0146650,3.6307276,3.1980000,10550.0000000,14.0586000,855.0310000,1506.0000000,13.0345000,746.2400000,6350.0000000,4.3500000,1.2500000
4755.01,267197567,PC,93.4876750,-37.6688650,2.4340000,8.2040000,2459216.5430140,22.7273078,2.4850000,6510.0000000,19.0824000,34.9980000,677.0000000,12.0220000,757.2690000,6243.0000000,3.9300000,1.9800000
4756.01,119556803,PC,100.8624970,-7.1960440,-15.2410000,5.0280000,2459216.3071940,8.0823172,1.4140000,4360.0000000,15.2282000,59.7456000,774.0000000,12.6870000,553.3870000,5351.5000000,,0.9800000
4757.01,53744258,PC,103.3427450,-24.2278660,-0.9630000,3.5230000,2459227.2601980,2.0804611,3.6080000,5260.0000000,11.5464000,3648.0600000,2165.0000000,13.4965000,1273.4600000,6434.0000000,4.1400000,1.6000000
4758.01,34524670,PC,95.3792670,-16.5255720,4.2790000,5.0470000,2459222.1802380,5.7627112,3.5010000,9670.0000000,15.7774000,1176.4900000,1631.0000000,12.7743000,817.4260000,6589.0000000,4.2400000,1.4800000
4759.01,49705089,PC,95.9342960,-24.0246540,0.5990000,7.7790000,2459226.0117560,9.6578504,5.9430000,2300.0000000,9.9840100,258.4730000,1117.0000000,12.2627000,766.5160000,5557.0000000,3.7900000,2.0900000
476.01,156987351,PC,99.5814160,-47.6138670,-0.3990000,-1.4900000,2459982.9905990,3.0629874,3.2840000,6160.0000000,14.7500000,2303.3400000,1930.0000000,8.8742000,244.8970000,7691.0000000,4.1167100,2.0500000
