# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 30 19:47:22 2024
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepler_name,koi_disposition,koi_period,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag
10253638,,FALSE POSITIVE,7.453929700,,,14.21000,,,0.00126,,,,,520.65,,,1,186,1,,,,,,,281.638890,47.314121,13.272
10267121,,FALSE POSITIVE,36.136968000,0,0.2960,15.42000,1.5200e+02,0.011409,0.07530,1.30,0.2212,89.02,600.0,30.69,17.320000,10.40,1,38,2,6258.00,4.442,-0.1200,1.0460,1.1020,,288.910460,47.396709,15.440
10341777,,FALSE POSITIVE,0.933746709,0,0.0570,3.43500,1.8600e+01,0.003990,0.22026,0.36,0.0176,88.49,1893.0,3026.99,2.165000,14.30,1,1438,1,6302.00,4.535,-1.1000,0.8150,0.8310,,292.718170,47.469891,13.087
10407271,,FALSE POSITIVE,0.933767380,0,0.7140,4.03600,5.5400e+01,0.007295,0.07401,0.63,0.0171,61.68,1678.0,1879.00,1.505000,16.50,1,1442,1,5611.00,4.530,-0.5400,0.7870,0.7640,,292.860780,47.574570,14.985
10471167,,FALSE POSITIVE,0.933740730,0,0.0090,4.29600,1.4760e+02,0.010704,0.12322,0.84,0.0168,89.72,1371.0,831.95,1.784000,13.40,1,1443,1,4753.00,4.585,-0.0600,0.7170,0.7200,,292.191890,47.690102,13.007
10471174,,FALSE POSITIVE,0.933696590,0,0.5700,4.44400,8.1400e+01,0.008526,0.07856,0.78,0.0182,68.20,1680.0,1891.43,1.536000,10.80,1,1224,1,5619.00,4.558,-0.1000,0.8380,0.9270,,292.195830,47.661518,15.983
10471345,,FALSE POSITIVE,0.933747300,0,0.3850,3.44600,6.4600e+01,0.007434,0.18433,0.60,0.0174,79.11,1625.0,1652.84,2.040000,9.50,1,1440,1,5649.00,4.606,-0.5000,0.7410,0.8410,,292.263210,47.643478,15.759
11296798,,FALSE POSITIVE,677.357940000,0,0.8359,9.69800,3.2240e+02,0.018500,1.23373,7.12,1.8282,89.95,388.0,5.35,310.000000,11.20,1,3,2,6335.00,3.593,0.2200,3.5230,1.7740,,291.769380,49.075165,10.808
11463950,,FALSE POSITIVE,4.055124200,0,0.0080,12.00000,1.4870e+02,0.011315,0.02209,3.13,0.0606,89.83,2013.0,3887.31,2.680000,9.30,1,336,1,7064.00,3.888,0.1600,2.5310,1.8060,,295.953830,49.374859,13.397
11559304,,CANDIDATE,12.928455300,0,0.2446,2.49000,2.9790e+02,0.015708,6.76552,0.64,0.0795,89.38,343.0,3.26,39.100000,8.20,1,108,1,3578.00,4.893,-0.2000,0.3750,0.4010,,291.976350,49.575771,15.720
11621897,,FALSE POSITIVE,21.681711500,0,0.2700,7.18000,7.3500e+01,0.007929,0.45310,0.89,0.1566,89.31,713.0,60.99,22.410000,6.90,1,64,1,6297.00,4.448,-0.2000,1.0310,1.0840,,296.824550,49.684910,14.491
12253534,,FALSE POSITIVE,466.081010000,0,0.0964,23.69000,1.8010e+02,0.012285,0.30254,2.13,1.2343,89.95,305.0,2.05,151.500000,14.10,1,3,1,6098.00,4.097,0.0400,1.5900,1.1520,,288.666440,50.982529,12.159
12304202,,FALSE POSITIVE,0.665739030,,,1.27000,,,,,,,,,,,1,2007,1,,,,,,,289.523190,51.069191,13.362
4735826,,CANDIDATE,4.020189030,0,0.5050,3.61600,1.8500e+01,0.004022,0.47491,0.60,0.0502,86.09,1337.0,754.66,7.400000,14.40,3,300,2,5788.00,4.178,0.1200,1.3760,1.0390,,288.395290,39.872627,11.158
9291039,,FALSE POSITIVE,3.796383639,0,0.6490,8.67110,3.1100e+01,0.005366,0.02547,0.71,0.0487,76.03,1323.0,724.17,2.687224,24.50,2,270,3,6017.00,4.300,0.0400,1.2100,1.0640,,295.719420,45.747559,12.239
10155321,,FALSE POSITIVE,0.710592390,0,0.9638,4.92000,2.8060e+02,0.019379,0.03981,3.92,0.0182,18.91,3318.0,28640.03,1.020000,22.80,2,1281,2,7454.00,4.107,-0.0400,1.8530,1.6020,,296.772710,47.158539,13.362
5003670,,CANDIDATE,3.339309570,0,0.9340,2.59700,9.1300e+01,0.010966,0.10189,1.20,0.0438,76.20,1205.0,498.37,3.920000,10.70,3,360,3,5700.00,4.434,0.1600,1.0060,1.0030,,289.548400,40.164200,14.955
4953173,,FALSE POSITIVE,3.363792890,0,1.1590,23.70000,1.3630e+02,0.170311,0.00272,44.77,0.0489,9.73,1840.0,2712.28,1.176000,36.90,2,400,1,5947.00,3.814,0.1800,2.4070,1.3780,,298.743350,40.072140,13.931
8973285,,CANDIDATE,4.292516560,0,1.0070,4.25400,2.4950e+02,0.034481,0.00931,3.66,0.0527,61.12,1144.0,403.88,2.090000,11.00,2,265,1,6032.00,4.485,-0.0600,0.9730,1.0550,,297.948700,45.255039,15.850
2861126,,CANDIDATE,4.987924040,0,0.0690,1.61800,3.4620e+02,0.016879,10.37968,0.73,0.0425,89.83,485.0,13.07,23.900000,9.70,2,261,1,3606.00,4.859,-0.2000,0.3950,0.4130,,293.281100,38.082241,15.555
6363560,,FALSE POSITIVE,0.907818056,0,0.0370,1.67900,2.9500e+01,0.005001,1.68704,0.55,0.0188,89.50,2012.0,3871.99,4.190000,13.20,2,1471,1,6210.00,4.456,-0.1600,1.0140,1.0670,,291.653500,41.741772,13.532
7539174,,FALSE POSITIVE,297.714020000,0,0.8328,13.41300,1.3745e+03,0.038734,0.24906,45.69,1.0187,89.38,706.0,58.76,105.300000,16.30,2,3,1,4916.00,2.572,-0.4800,10.8010,1.5870,,295.001530,43.171341,12.218
7935997,Kepler-1629 b,CONFIRMED,3.875943160,0,0.0250,2.31400,5.8600e+01,0.006940,2.70101,0.68,0.0485,89.89,1081.0,323.21,12.897000,14.20,2,348,1,5713.00,4.541,0.0700,0.8930,1.0100,,280.206600,43.774288,12.750
8105398,,CANDIDATE,5.683256480,0,0.8440,1.77800,4.4600e+01,0.006922,1.41961,0.97,0.0584,86.40,1257.0,589.92,13.430000,10.00,2,233,2,6072.00,4.133,-0.7600,1.2860,0.8180,,294.494870,43.913620,13.093
10535708,,FALSE POSITIVE,0.933737610,0,0.0410,3.30300,5.8700e+01,0.006900,0.24795,1.00,0.0184,88.96,2073.0,4359.29,2.250000,9.70,2,1442,1,5534.00,4.170,0.1400,1.3260,0.9480,,292.114470,47.729462,15.609
11453930,,FALSE POSITIVE,0.687739345,0,0.4062,0.18660,3.7600e+01,0.009357,705.22913,1.53,0.0168,89.38,2837.0,15318.29,26.030000,11.00,2,1948,1,6823.00,4.212,-0.1400,1.4930,1.3320,,291.145320,49.365318,13.127
4737267,,FALSE POSITIVE,9.524076544,0,0.3130,10.48910,1.9840e+05,0.410212,0.18314,151.00,0.0911,88.13,1390.0,882.28,9.576100,1942.50,1,0,1,5180.00,3.428,-0.4600,3.3710,1.1120,,288.915310,39.804981,15.145
5955321,,FALSE POSITIVE,11.637858887,0,0.4730,11.88510,4.2795e+05,0.666546,0.24126,77.01,0.1040,87.74,895.0,151.54,11.998400,2637.00,1,0,1,6360.00,4.433,-0.2000,1.0580,1.1050,,290.182710,41.216640,15.385
6182093,,FALSE POSITIVE,50.900813000,,,3.30000,,,,,,,,,,,2,4,3,,,,,,,282.719910,41.519379,9.666
4758350,,CANDIDATE,91.649983000,0,0.2136,10.29400,1.9360e+02,0.012908,0.68807,2.27,0.4363,89.95,568.0,24.57,67.400000,8.70,2,5,2,6705.00,4.145,-0.1600,1.6080,1.3250,,294.931980,39.812420,12.964
4862625,,CANDIDATE,541.742985000,0,0.0410,10.47000,1.0386e+03,0.029681,4.33615,3.39,1.3418,89.99,248.0,0.90,407.000000,25.90,3,3,3,6373.00,4.438,-0.2400,1.0470,1.0940,,298.215090,39.955101,13.718
10621666,,FALSE POSITIVE,14.586219500,0,0.0133,2.73300,2.0220e+02,0.013035,6.26831,1.17,0.1128,89.95,702.0,57.32,41.300000,9.30,2,63,2,5904.00,4.565,-0.4200,0.8190,0.8990,,299.066930,47.895191,14.598
5211470,,FALSE POSITIVE,0.938074536,0,1.1960,1.96180,5.7590e+02,0.224211,0.07810,417.01,0.0224,38.92,5718.0,251840.36,1.537000,36.10,2,1096,2,4697.00,2.204,-0.4200,17.0320,1.6910,,297.708470,40.307590,13.094
6665064,,FALSE POSITIVE,0.698359996,0,1.2470,1.49590,7.7410e+02,0.277516,0.15900,28.97,0.0156,38.82,1990.0,3702.25,1.600000,26.10,2,292,1,5761.00,4.492,0.1400,0.9560,1.0350,,281.649990,42.132061,15.183
3123418,,FALSE POSITIVE,563.948540000,0,0.0504,15.63100,8.7290e+02,0.026929,1.34397,2.55,1.3194,89.95,209.0,0.45,282.700000,16.30,1,2,1,5853.00,4.544,-0.1800,0.8680,0.9610,,293.025450,38.213261,14.574
3458687,,FALSE POSITIVE,0.983762040,0,1.0100,10.05200,5.5000e+01,0.021520,0.02072,12.44,0.0241,7.83,4203.0,73867.88,1.020000,25.20,1,1101,1,6431.00,3.276,-0.4200,5.2940,1.9320,,295.087740,38.562061,12.745
3749508,,FALSE POSITIVE,2.403704619,0,1.0070,0.89270,1.1060e+02,0.024505,0.21547,27.04,0.0503,75.56,3903.0,54903.00,4.037357,1.40,2,571,2,6244.00,2.897,0.0700,10.1050,2.9360,,292.105900,38.836220,13.151
3955867,,FALSE POSITIVE,33.657668940,0,0.3060,40.78700,1.5380e+04,0.111425,0.00518,78.44,0.1949,87.41,1211.0,508.66,6.769000,519.20,1,38,1,4774.00,2.759,-0.3200,6.4470,0.8710,,291.930080,39.072079,13.547
3965201,,CANDIDATE,44.113873000,0,0.0320,3.95600,1.9630e+02,0.012960,6.23922,4.90,0.3101,89.95,1158.0,424.45,86.260000,6.60,1,7,4,7854.00,3.669,-0.1200,3.4620,2.0390,,294.310640,39.049702,12.667
4074294,,FALSE POSITIVE,0.892988877,0,0.7100,2.44280,8.5000e+01,0.009042,0.24113,2.94,0.0208,70.88,3285.0,27545.43,2.166000,43.80,1,1200,1,6228.00,3.668,-0.0800,2.9750,1.5040,,295.722750,39.183449,13.013
4380560,,FALSE POSITIVE,0.705816203,0,1.1330,5.55000,1.4900e+02,0.145356,0.05771,15.33,0.0158,9.70,2109.0,4650.24,1.150000,19.60,1,1232,1,6106.00,4.487,-0.1600,0.9660,1.0430,,295.381500,39.453732,15.062
4384652,,FALSE POSITIVE,374.516480000,0,0.0139,6.08800,9.0742e+05,0.941516,102.45007,73.10,0.9370,89.95,220.0,0.55,912.000000,105.80,1,0,1,5714.00,4.627,-0.7400,0.7110,0.7800,,296.177120,39.439419,13.967
7697568,,FALSE POSITIVE,10.348211200,0,0.0930,2.08900,2.5510e+02,0.014391,9.86680,1.29,0.0884,89.95,724.0,64.97,38.200000,8.40,2,125,2,5383.00,4.543,-0.0600,0.8220,0.8610,,296.522430,43.363369,15.911
4483235,,FALSE POSITIVE,1.760927600,0,0.2900,5.18900,5.7300e+01,0.007102,0.10476,1.53,0.0361,83.55,2860.0,15818.72,2.580000,26.10,1,608,1,8784.00,4.156,0.0700,1.9670,2.0170,,296.233890,39.560089,13.505
4662363,,FALSE POSITIVE,321.241942840,,,10.16000,,,,,,,,,,,1,3,1,,,,,,,293.878050,39.789089,13.964
4680745,,FALSE POSITIVE,1.463148937,0,1.0653,11.04000,1.6800e+02,0.080263,0.01096,15.82,0.0266,7.45,2371.0,7470.01,1.074400,66.60,1,919,1,6525.00,3.993,-0.3600,1.8050,1.1670,,297.773710,39.739441,11.614
4851195,,FALSE POSITIVE,374.514471000,0,1.0492,6.62900,4.4052e+05,1.106412,66.06200,139.55,1.0721,89.95,295.0,1.79,788.000000,130.30,1,0,1,6446.00,4.381,-0.1000,1.1550,1.1700,,295.829410,39.912182,14.505
4862924,,CANDIDATE,482.620110000,0,0.1786,12.86000,3.2400e+02,0.016595,1.91938,1.98,1.2328,89.95,263.0,1.12,287.000000,8.10,1,3,1,6315.00,4.389,-0.1600,1.0950,1.0660,,298.276730,39.903851,14.519
5024414,,FALSE POSITIVE,1.525924746,0,0.2080,1.95500,7.4100e+01,0.007707,1.67657,8.86,0.0357,87.98,3786.0,48691.77,5.909400,11.90,1,700,1,5000.00,2.810,0.0700,10.5330,2.6150,,295.316380,40.186520,12.705
5177065,,FALSE POSITIVE,1.253831620,0,0.2204,7.68000,1.2900e+01,0.003320,0.03159,0.47,0.0238,80.79,2109.0,4677.63,1.380000,9.70,1,378,3,6472.00,4.271,-0.2000,1.2990,1.1460,,288.811370,40.361938,12.005
5268955,,FALSE POSITIVE,12.822524960,0,0.7060,18.80000,1.9268e+04,0.136252,0.05290,20.12,0.1074,84.75,915.0,165.54,7.710000,13.70,1,109,1,5845.00,4.178,,1.3520,1.0030,,289.960630,40.479839,11.863
5271090,,CANDIDATE,10.155158700,0,0.2256,1.80200,1.4160e+02,0.010784,14.00749,0.94,0.0830,89.95,721.0,63.73,42.400000,6.80,1,134,1,5275.00,4.505,-0.3000,0.7960,0.7390,,290.566740,40.449902,15.413
5444276,,CANDIDATE,0.708965461,0,0.6201,3.94600,8.7200e+01,0.008974,0.09194,1.13,0.0164,62.45,2417.0,8061.29,1.347000,13.10,1,1890,1,6528.00,4.384,-0.1600,1.1550,1.1770,,290.485530,40.630699,12.798
5598645,,FALSE POSITIVE,0.648772102,0,0.3680,2.61400,3.1100e+01,0.005062,0.30534,2.60,0.0160,78.78,3758.0,47393.05,1.894000,15.00,1,1602,1,4973.00,3.208,-0.1400,4.7080,1.3060,,283.780030,40.818779,11.693
5696518,,FALSE POSITIVE,0.963919960,,,3.01000,,,,,,,,,,,1,1387,1,,,,,,,288.929080,40.917622,14.002
5878506,,CANDIDATE,11.768725070,,,1.11000,,,,,,,,,,,1,112,1,,,,,,,292.525300,41.197231,15.327
5908086,,FALSE POSITIVE,0.937051320,0,0.7730,4.80800,5.1500e+01,0.007173,0.04661,6.09,0.0261,53.27,5094.0,159426.96,1.293000,17.30,1,1431,1,6691.00,3.088,0.0700,7.7810,2.7030,,299.649960,41.113209,11.674
6307243,,FALSE POSITIVE,451.865790000,0,0.3790,13.47000,8.0000e+01,0.008445,1.27266,1.85,1.4744,89.95,464.0,10.97,239.500000,12.00,1,3,1,9024.00,4.154,0.0700,2.0050,2.0920,,297.679260,41.613731,11.020
6350522,,FALSE POSITIVE,491.525710000,0,0.4713,12.43000,4.5730e+02,0.019534,1.59419,1.43,1.0629,89.95,159.0,0.15,273.000000,8.80,1,3,1,4541.00,4.608,-0.1600,0.6690,0.6610,,286.887570,41.755470,15.043
6385302,,FALSE POSITIVE,411.540396440,,,17.33000,,,,,,,,,,,1,4,1,,,,,,,297.557070,41.785770,15.352
6443274,,CANDIDATE,608.205720000,0,0.0082,13.63000,5.5420e+02,0.020650,2.15156,1.46,1.2285,89.95,143.0,0.10,348.000000,11.30,1,3,1,4486.00,4.642,-0.1600,0.6460,0.6680,,291.954380,41.826969,15.059
6508734,,FALSE POSITIVE,480.037590000,0,0.2596,16.25000,7.1740e+02,0.024293,0.91708,1.14,0.9212,89.95,109.0,0.03,223.500000,9.00,1,3,1,3622.00,4.826,-0.1000,0.4300,0.4510,,287.084380,41.954060,15.644
6527050,,FALSE POSITIVE,0.879851970,,,1.30000,,,,,,,,,,,1,1483,1,,,,,,,293.282900,41.969261,15.867
5602588,,CANDIDATE,7.227432100,0,0.0030,4.96700,1.7330e+02,0.012051,0.51788,1.28,0.0744,89.99,967.0,206.77,11.270000,9.20,3,131,2,6075.00,4.486,-0.1200,0.9690,1.0480,,285.720790,40.856960,15.832
6590362,,FALSE POSITIVE,0.592618966,0,0.0830,0.81100,9.1400e+01,0.008852,9.68464,0.86,0.0137,89.15,2103.0,4626.58,5.640000,14.90,1,2263,1,5926.00,4.532,-0.2000,0.8870,0.9780,,286.451260,42.012489,14.973
6628740,,FALSE POSITIVE,0.532854237,0,0.6180,3.23100,5.0900e+01,0.006850,0.13796,1.21,0.0133,60.98,3042.0,20292.47,1.275000,27.90,1,2513,1,6266.00,4.067,-0.2200,1.6130,1.1080,,297.580780,42.061459,13.644
6876575,,CANDIDATE,91.069934000,0,0.5939,17.33000,1.2700e+01,0.003433,0.07812,1.59,0.5548,88.81,1103.0,349.47,32.500000,8.70,1,16,3,9051.00,3.623,0.2100,4.2320,2.7380,,295.513340,42.318790,9.748
7031126,,FALSE POSITIVE,0.566802672,0,0.1280,3.54500,3.1700e+01,0.005053,0.15172,1.08,0.0127,84.63,2791.0,14458.31,1.371000,14.30,1,2373,1,5102.00,3.787,-0.3200,1.9610,0.8600,,290.985840,42.595551,13.945
7031208,,FALSE POSITIVE,0.566796331,0,0.9810,5.19400,1.1480e+02,0.013315,0.05994,1.50,0.0138,12.68,2411.0,7979.99,1.006000,33.30,1,2009,1,6319.00,4.447,-0.2200,1.0320,1.0840,,291.011600,42.553822,15.322
7031742,,FALSE POSITIVE,0.566785459,0,0.5880,2.89300,6.3800e+01,0.007606,0.17791,0.84,0.0139,66.00,2280.0,6410.46,1.446000,16.50,1,2371,1,6063.00,4.476,0.0700,1.0120,1.1170,,291.193050,42.556541,15.329
7032568,,FALSE POSITIVE,0.566792936,0,0.4670,2.84600,2.3000e+01,0.004525,0.21041,0.79,0.0133,72.22,3114.0,22251.32,1.529000,14.30,1,2375,1,6432.00,4.018,-0.7200,1.6030,0.9770,,291.460330,42.581261,13.831
7032687,,FALSE POSITIVE,0.566800400,0,0.5930,3.81300,9.3200e+01,0.009229,0.10533,0.88,0.0133,60.78,2222.0,5739.87,1.214000,18.30,1,2011,1,6215.00,4.543,-0.5000,0.8720,0.9680,,291.494870,42.533310,15.770
7115384,,FALSE POSITIVE,0.566793614,0,0.9476,5.72300,3.1400e+01,0.007232,0.06085,21.63,0.0133,20.63,7584.0,781981.98,1.011000,79.80,1,2358,1,3789.00,1.549,0.5600,27.3840,0.9690,,291.032260,42.650471,10.628
7116282,,FALSE POSITIVE,0.566798676,0,0.0100,2.77700,5.9900e+01,0.007001,0.28080,0.68,0.0124,89.66,2051.0,4160.07,1.683200,12.80,1,2316,1,5490.00,4.436,-0.2800,0.8870,0.7830,,291.328400,42.643028,15.591
7116859,,FALSE POSITIVE,0.566763800,0,0.1580,1.73000,6.4500e+01,0.007344,0.99620,0.75,0.0128,86.48,2178.0,5335.09,2.570000,2.40,1,2009,1,5766.00,4.433,-0.2600,0.9400,0.8740,,291.497250,42.618191,15.163
7133286,,FALSE POSITIVE,38.510775730,0,0.4670,38.85580,8.4633e+04,0.269442,0.00922,18.68,0.1906,87.02,352.0,3.64,8.974600,3567.50,1,26,3,4374.00,4.626,-0.2200,0.6350,0.6210,,296.058590,42.669567,13.035
7186259,,FALSE POSITIVE,4.239653090,,,3.29000,,,,,,,,,,,1,22,1,,,,,,,286.949950,42.741459,14.125
7214090,,FALSE POSITIVE,0.577910513,0,0.3670,1.36200,1.4410e+02,0.011109,1.72803,1.10,0.0134,83.26,2081.0,4429.84,3.125000,18.10,1,1962,1,5730.00,4.503,-0.0400,0.9080,0.9600,,295.694820,42.756962,15.733
7281694,,FALSE POSITIVE,0.566807725,0,0.1550,2.16000,3.1500e+01,0.004986,0.53065,0.94,0.0133,85.73,2524.0,9645.51,2.081000,12.30,1,2365,1,5018.00,3.953,0.3200,1.7340,0.9850,,291.681670,42.809319,13.903
7362450,,FALSE POSITIVE,0.566807422,0,0.9850,5.14800,2.6100e+01,0.006672,0.06069,1.13,0.0132,12.78,2680.0,12227.82,1.010000,28.80,1,2377,1,5616.00,4.040,-0.0800,1.5470,0.9580,,291.682830,42.932812,12.900
8007262,,FALSE POSITIVE,1.345078434,0,0.9526,10.19000,3.0250e+03,0.066497,0.01173,12.16,0.0268,23.49,2324.0,6894.58,1.039100,27.70,1,1003,1,6664.00,4.141,0.1200,1.6750,1.4150,,281.884890,43.860657,12.583
8096395,,CANDIDATE,366.088938000,0,0.8900,11.88700,5.3790e+02,0.024943,0.24063,2.57,0.9845,89.57,257.0,1.03,119.500000,29.00,1,3,1,5941.00,4.464,-0.2400,0.9450,0.9480,,291.358920,43.936810,11.616
8106973,,FALSE POSITIVE,439.107696900,0,0.7777,26.22590,6.9792e+04,0.278895,0.21488,24.70,1.0862,89.38,221.0,0.57,129.870000,884.90,1,3,1,5810.00,4.567,-0.3800,0.8110,0.8850,,295.019070,43.959839,15.862
8168509,,CANDIDATE,414.450080000,0,0.9853,19.15000,7.2950e+02,0.038130,0.01741,7.01,1.2215,88.81,364.0,4.17,54.100000,19.00,1,3,1,7037.00,4.136,-0.1600,1.6830,1.4170,,292.825900,44.098389,13.913
10397751,,CANDIDATE,5.431036160,0,0.8160,2.46900,6.6800e+01,0.008369,0.64138,0.66,0.0532,85.32,873.0,137.10,10.000000,10.80,5,214,3,5374.00,4.555,-0.6800,0.7210,0.6800,,288.831360,47.551991,13.851
8258103,,FALSE POSITIVE,0.594003994,0,0.4978,5.55700,2.5400e+01,0.004786,0.05184,1.55,0.0174,59.59,4952.0,142174.84,0.988800,51.10,1,2249,1,8596.00,3.793,-0.2400,2.9680,1.9940,,299.202390,44.141750,11.548
8297319,,CANDIDATE,328.322110000,0,0.1169,13.53000,3.9900e+02,0.017786,1.15674,1.30,0.8367,89.95,193.0,0.33,187.500000,8.20,1,3,1,4906.00,4.648,-0.3200,0.6680,0.7360,,290.906950,44.291779,14.937
8423344,,CANDIDATE,381.979770000,0,0.2178,15.70000,9.0000e+02,0.027038,0.84106,1.55,0.8367,89.95,132.0,0.07,186.500000,10.40,1,3,1,3761.00,4.724,0.0000,0.5260,0.5350,,288.968230,44.448341,15.494
8444868,,CANDIDATE,67.412998000,0,0.5109,9.10000,1.2610e+02,0.010613,0.50112,1.57,0.3440,89.38,572.0,25.32,49.400000,6.20,1,6,4,6525.00,4.248,-0.1800,1.3590,1.1940,,296.702240,44.449451,13.667
8579684,,FALSE POSITIVE,2.088027990,0,0.9865,24.01700,7.0800e+01,0.010598,0.00448,1.93,0.0352,12.61,2003.0,3806.17,1.010720,60.50,1,647,1,6593.00,4.117,-0.0800,1.6700,1.3350,,298.200160,44.608501,12.579
8649876,,FALSE POSITIVE,10.421278800,0,1.1510,28.48320,1.4800e+02,0.163018,0.00033,36.90,0.1011,21.47,1235.0,549.92,1.237000,31.00,1,132,1,6183.00,3.908,-0.0400,2.0730,1.2680,,299.537480,44.711510,12.556
8682094,,CANDIDATE,359.824991300,,,5.22000,,,,,,,,,,,1,3,1,,,,,,,289.015500,44.882050,15.733
8846809,,FALSE POSITIVE,0.778705577,0,1.1716,6.44500,5.4500e+01,0.177207,0.05032,59.33,0.0205,2.29,4233.0,75864.33,1.173000,104.90,1,1712,1,7846.00,3.743,-0.0800,3.0660,1.8980,,300.633030,45.076660,10.152
8868686,,FALSE POSITIVE,4.447091070,0,0.9880,16.79000,4.0500e+01,0.008132,0.00119,0.96,0.0523,23.34,1228.0,537.35,1.076000,22.60,1,308,1,6137.00,4.357,-0.3200,1.0760,0.9600,,284.416470,45.138889,13.510
9025662,,FALSE POSITIVE,293.706960000,0,63.9417,11.03000,1.5750e+03,62.968838,12.45228,6140.44,0.8467,80.21,274.0,1.34,384.000000,11.20,1,3,1,6054.00,4.508,-0.4000,0.8930,0.9380,,293.168790,45.387730,15.510
8572936,,FALSE POSITIVE,27.795762425,0,0.4830,15.50560,4.2033e+05,0.660330,0.25290,81.48,0.1793,88.73,655.0,43.51,21.777900,1969.50,1,0,1,5915.00,4.329,-0.0600,1.1300,0.9920,,296.435820,44.641560,14.875
9837578,,FALSE POSITIVE,20.733748565,0,0.4790,6.28773,4.1734e+05,0.656218,2.80648,69.80,0.1371,89.31,661.0,45.06,39.953000,2236.70,1,0,1,5620.00,4.363,-0.3200,0.9740,0.7970,,294.496980,46.689758,15.726
7821010,,FALSE POSITIVE,24.238241803,0,0.4260,4.16665,4.6196e+05,0.686399,12.28147,102.31,0.1759,89.66,793.0,93.68,72.521000,1126.40,1,0,1,6457.00,4.259,0.0000,1.3650,1.2330,,291.319850,43.595470,10.816
5473556,,FALSE POSITIVE,11.258825027,0,0.8050,8.95920,1.9628e+05,0.545292,0.30649,87.18,0.0943,86.37,1080.0,322.25,12.711100,6395.70,1,120,1,6217.00,4.052,-0.7800,1.4640,0.8820,,298.150090,40.656170,13.545
6504534,,FALSE POSITIVE,28.162612575,0,0.9520,3.19576,3.7750e+04,0.283033,4.62644,23.52,0.1634,89.06,470.0,11.52,57.886700,912.70,1,36,1,4936.00,4.540,-0.0800,0.7610,0.7340,,285.167110,41.967079,14.216
6307062,,FALSE POSITIVE,75.378956896,0,0.2730,7.70352,5.3918e+05,0.697893,6.54474,58.76,0.3317,89.87,365.0,4.17,125.269000,1886.60,1,0,1,5420.00,4.596,-0.2000,0.7710,0.8640,,297.629120,41.641510,14.863
5652983,,FALSE POSITIVE,9.058466200,0,0.1540,6.37600,6.1800e+01,0.007027,0.29182,2.46,0.0983,89.38,1310.0,695.41,10.817000,17.90,2,151,2,5198.00,3.614,0.1900,3.2070,1.5520,,299.676150,40.856491,12.193
9092897,,FALSE POSITIVE,3.916915500,,,2.11000,,,,,,,,,,,1,343,1,,,,,,,293.343080,45.444969,12.940
9246715,,FALSE POSITIVE,342.553157230,0,0.7970,73.80680,1.9289e+05,0.535184,0.01625,830.99,1.1975,89.02,738.0,70.22,46.539000,8248.40,1,9,1,4857.00,2.422,-0.4000,14.2190,1.9500,,300.951350,45.604118,9.266
9292130,,FALSE POSITIVE,362.747593000,0,0.3185,16.45000,1.3240e+02,0.010655,0.60637,2.51,1.0887,89.95,384.0,5.13,161.600000,13.00,1,3,1,6176.00,3.885,-0.2000,2.1600,1.3100,,296.069370,45.703098,10.662
9541144,,FALSE POSITIVE,0.536650344,0,0.7718,2.87800,2.5800e+01,0.005103,0.13171,1.57,0.0145,52.14,3380.0,30860.16,1.261000,7.00,1,1988,1,5490.00,3.681,-0.0600,2.8250,1.3960,,297.286650,46.139839,13.921
